id,lon,lat,cluster_id,owner_id
116,14.17679139382652,46.053951363079285,3,0
117,16.189217018972556,46.524444353483744,1,0
118,14.29983304934686,45.971102252294564,3,0
119,14.331184602730511,45.97473615727782,3,0
120,15.516736397355585,45.85709610515864,23,0
121,13.519762587869966,46.03444514258793,13,0
122,13.54008288474895,45.979028597799704,13,0
123,13.54008288474895,45.979028597799704,13,0
124,14.87472805834504,45.52903525218266,5,0
125,14.848604544959636,45.464619774620836,24,0
126,14.890048731085367,45.57042546993108,5,0
127,14.8603313850498,45.46964687273649,24,0
128,16.320188291548803,46.60243200174864,1,0
129,13.991582064840813,45.79172870333775,8,0
130,14.003027554780996,45.786799264188005,8,0
131,14.317465398081941,45.961194461230264,3,0
132,14.495460238515067,45.940866273944614,3,0
133,14.22471228397912,45.686066513358625,10,0
134,14.22613272100024,45.68826269639635,10,0
135,14.200952895452584,45.67585184798389,10,0
136,14.130039824105934,45.63490487191465,10,0
137,14.130039824105934,45.63490487191465,10,0
138,14.130039824105934,45.63490487191465,10,0
139,15.029398468527448,46.41477863810175,1,0
140,16.38431519706276,46.56846648823729,1,0
141,16.30871414143047,46.54168206695954,1,0
142,16.308962788550787,46.53521043909948,1,0
143,14.6088408599405,46.18007873736675,3,0
144,15.346320893093832,46.318790114246866,1,0
145,14.301732212960278,45.67341691512707,25,0
146,14.316091440842236,45.67897466670369,25,0
147,14.79638412040083,45.721916676397974,5,0
148,15.677714071761626,46.37701106698914,1,0
149,15.579450419315025,46.532649585412116,1,0
150,13.65575750633302,45.509531993709025,12,0
151,13.716021061651007,45.90618033624392,8,0
152,15.022487969905194,46.15334870943885,1,0
153,13.638464328800898,45.96429019401527,8,0
154,13.905311650877616,45.83186649985398,8,0
155,15.640688813291188,46.45002836760491,1,0
156,15.217466256242645,45.83819022185208,15,0
157,15.640509440297638,46.45027229023513,1,0
158,14.164740734383082,46.36896008364814,3,0
159,13.975504090025732,46.329750071378214,22,0
160,13.642845912187436,46.21911812648822,16,0
161,15.678822594264,45.95409936570053,26,0
162,15.980581111082413,46.399359037119964,27,0
163,14.353008380687612,46.27522427110879,3,0
164,15.459261114828987,45.858313335879146,28,0
165,15.572066228308872,45.8880010781988,29,0
166,15.644261683494616,46.22826493983966,1,0
167,15.35820537463295,46.31723298315617,1,0
168,14.263911363269377,45.861688228847335,3,0
169,13.564425044783517,46.247473624540966,16,0
170,15.530849113846907,45.955692332066505,26,0
171,13.929215768299155,45.87540901867824,8,0
172,16.21766226521426,46.58642140892083,1,0
173,13.717743662078362,46.155480217292485,13,0
174,13.936498617558632,45.819770862065546,8,0
175,15.79756249872863,46.45431418597437,1,0
176,15.373880566305271,45.82553932177304,30,0
177,13.778961590167452,45.77537422227348,31,0
178,13.742822347622026,45.78479911065393,8,0
179,13.853612052100592,45.814632215746556,8,0
180,13.710415317740097,46.17876419588488,13,0
181,15.684931291470615,46.66864597202726,1,0
182,14.55222004566681,46.19657906914584,3,0
183,13.939737165775822,45.826783383282816,8,0
184,14.432709888003338,46.00599428223818,3,0
185,15.672409242926722,45.906979952839656,26,0
186,14.250729302174047,45.894813647430034,3,0
187,16.433806998514292,46.554064512246875,1,0
188,15.587121370743118,46.492025640817864,1,0
189,15.85457774251862,46.40673102524955,1,0
190,14.789975860654422,46.2164003919731,3,0
191,14.789975860654422,46.2164003919731,3,0
192,14.462939901038299,45.783786160592314,32,0
193,13.937225939579394,45.874179112336414,8,0
194,14.275248543521453,46.25650236183601,3,0
195,14.628352338226165,46.17746261842169,3,0
196,13.974031218628623,46.423027962963,33,0
197,14.855688744236913,45.65986586429821,5,0
198,14.262819164191582,46.14631325221492,3,0
199,13.93456847012387,45.57705459527175,12,0
200,13.99324189080994,45.57987237816811,34,0
201,14.79722433898905,45.88714761455377,35,0
202,14.356380008789383,46.03217791642266,3,0
203,13.65575750633302,45.509531993709025,12,0
204,14.179473627431886,46.12410645223186,3,0
205,14.629290602352647,46.16697472069432,3,0
206,14.412016382780998,46.18323065278541,3,0
207,13.721946064255706,45.47460385774388,12,0
208,15.346320893093832,46.318790114246866,1,0
209,14.882406597782031,46.08685323066824,3,0
210,15.04715626413963,45.748920605249694,15,0
211,14.389192341097441,45.9922734926519,3,0
212,14.4130732363706,46.005751161544616,3,0
213,15.352667462656118,45.95740684234608,1,0
214,15.85457774251862,46.40673102524955,1,0
215,14.311563204658796,46.27231904247787,3,0
216,14.440746725222992,46.12576435968869,3,0
217,15.194706277103986,45.83812329603346,15,0
218,14.541281131492985,46.04265204068023,3,0
219,16.19494054221364,46.527479636940875,1,0
220,16.165952580900083,46.58481893449221,1,0
221,15.586759127200375,46.57940463365698,1,0
222,13.613186355753417,45.49148496861057,12,0
223,16.468834644521927,46.5390000053198,1,0
224,14.604223432942113,45.94036793865526,3,0
225,13.863117115506379,45.539139497694705,12,0
226,14.462249856036408,46.107467707470654,3,0
227,15.461405646784872,45.9664671485963,1,0
228,13.948733485459426,45.82884606574059,8,0
229,13.898705146751936,45.5048442316203,12,0
230,15.067979657864228,45.71891956217793,15,0
231,13.73460681452464,45.991200896420594,11,0
232,16.047977860841247,46.65319329768747,1,0
233,14.418266498207572,46.23784943104455,3,0
234,14.10069306380382,45.6477070534211,36,0
235,13.969624157441062,45.7827417174725,8,0
236,13.979291636643232,45.88221083718371,8,0
237,16.202215812694252,46.64853660268807,6,0
238,14.891075220872096,45.768134191982256,37,0
239,15.776042531184885,46.57685567494119,1,0
240,13.574399246944061,46.02980420352607,13,0
241,13.68478289401322,45.96488671325016,8,0
242,15.375261797431955,46.29736651684296,1,0
243,15.043549143472521,45.75466278453184,15,0
244,15.04686051091161,45.748749764143774,15,0
245,14.32797445857162,46.209777559236876,3,0
246,14.632303577132209,45.9027070781852,3,0
247,16.029907075115556,46.64967775219243,1,0
248,16.02789914256844,46.626439298831016,1,0
249,13.88326110531392,45.82034265418567,8,0
250,13.704763574475052,46.18060775018919,13,0
251,14.608932738782576,46.17990810172134,3,0
252,14.432709888003338,46.00599428223818,3,0
253,15.047681681676599,46.243152333162996,1,0
254,16.20441823683461,46.56525710946457,1,0
255,15.597807449918978,46.54351324680786,1,0
256,15.610875860766743,46.309711284948875,1,0
257,15.629114480102809,46.36722103399083,38,0
258,15.587565328287129,46.152470702157714,1,0
259,15.587565328287129,46.152470702157714,1,0
260,14.544148146495013,46.25764781007632,3,0
261,14.336190551515841,46.20765720351131,3,0
262,14.850750014223301,45.64474255191262,5,0
263,15.384922250582745,46.54367196508997,1,0
264,13.795673313579956,46.085949253368696,39,0
265,15.58745879393988,46.347765961596224,0,0
266,13.925658417593509,45.65854055129724,40,0
267,15.976317889058471,46.657012089743226,1,0
268,13.928889357752894,45.45577456469176,12,0
269,16.254705350141318,46.42089989970586,1,0
270,15.94238348789343,46.45202492749828,1,0
271,14.262712227254047,45.85887315715578,3,0
272,13.593973190317314,46.031189430608066,13,0
273,14.307281418308166,45.844467480345855,41,0
274,14.569271275781885,46.050426889313094,3,0
275,14.512625792355935,45.70195560765755,42,0
276,14.537923626807183,46.23584044103511,3,0
277,13.647561928959048,45.88359761976814,8,0
278,14.328139103914788,46.220719279158146,3,0
279,13.705247993390818,46.17873277121614,13,0
280,14.790922812443657,46.154689282489265,3,0
281,13.859866741963561,45.56817187237282,12,0
282,15.59427656745769,46.6667056566476,1,0
283,14.22219263613403,46.18438201324323,3,0
284,13.582726267562256,45.99613035541536,13,0
285,14.372508028623042,46.08183523250203,3,0
286,15.339434977970008,46.322400623257096,1,0
287,13.762623609906912,45.52461537603115,12,0
288,14.015254011626583,45.65691852612827,43,0
289,13.935809388862042,45.87820597792895,8,0
290,14.32797445857162,46.209777559236876,3,0
291,16.020273756052298,46.5715642557858,1,0
292,13.828493052285411,45.75328974787072,31,0
293,15.674169685374176,46.65346059212953,1,0
294,15.734109415972304,46.566201372549905,1,0
295,14.162955082652811,45.66920004184966,10,0
296,14.16289614861557,45.66884868066027,10,0
297,14.16355022504485,45.66888046621497,10,0
298,14.155991160433256,45.6654415488479,10,0
299,14.195540140969833,45.64421217869177,10,0
300,14.158501570885102,45.67176779936087,10,0
301,13.895828303429074,45.563594067735245,12,0
302,14.01117034414757,45.87465401753531,8,0
303,14.01117034414757,45.87465401753531,8,0
304,13.908130738748216,45.891063731299184,8,0
305,13.814795597350596,45.53408610957331,12,0
306,13.897564573572845,45.887813018387455,8,0
307,15.26471484085637,46.31491445618116,1,0
308,15.298129679305566,46.29683788387916,1,0
309,16.196542642806392,46.773838228109994,6,0
310,16.161333473421088,46.69653339428981,6,0
311,16.161333473421088,46.69653339428981,6,0
312,13.83131204779508,45.887172560619156,8,0
313,13.82909033340238,45.88743774618841,8,0
314,14.534630244670653,46.105328994915624,3,0
315,14.719263380190622,46.08827849171769,3,0
316,14.640994707987236,46.08766356950164,3,0
317,14.763800850321864,46.11498476879839,3,0
318,13.945692490183424,45.80584621616403,8,0
319,13.953626297346522,45.80264388489929,8,0
320,13.953626297346522,45.80264388489929,8,0
321,13.957509550107408,45.786195033075494,8,0
322,13.838035225682368,45.889148680736334,8,0
323,13.838035225682368,45.889148680736334,8,0
324,13.866078904366768,45.88822471821048,8,0
325,13.947589598978098,45.863576542315144,8,0
326,14.38367215666489,46.21006441569938,3,0
327,14.417955980088678,46.18871345409585,3,0
328,14.025698860558911,46.39285384589433,3,0
329,14.165527970240628,46.35140345591983,3,0
330,14.274274570341424,46.12962429956332,3,0
331,14.23431654832777,46.29908940775111,3,0
332,13.923068129766603,45.75073817964185,8,0
333,14.306079736859958,45.81892406778292,41,0
334,13.95936983081859,45.798881192271025,8,0
335,13.91183278250648,45.85324491099517,8,0
336,15.328601840760905,46.189506960820204,1,0
337,16.14420565326816,46.55655454602686,1,0
338,16.14420565326816,46.55655454602686,1,0
339,15.577073583307996,45.881317498676836,29,0
340,15.555944770681764,45.90064161144836,29,0
341,15.682903261373802,45.86195548577099,44,0
342,15.446307481835971,46.54500538194178,1,0
343,15.538731520827987,46.58470605809212,1,0
344,13.55951935905976,45.99991613250394,13,0
345,14.231798801605782,45.94436478160531,3,0
346,14.786091991498884,45.54041259292192,45,0
347,14.907016307849881,45.63742366920667,5,0
348,14.901501413761341,45.4903772680719,24,0
349,14.356083119779306,46.03215824888977,3,0
350,14.356083119779306,46.03215824888977,3,0
351,15.526715488534139,45.91833478200036,29,0
352,14.330660767817472,46.06420556546029,3,0
353,14.32705861050364,46.05961364880752,3,0
354,14.32705861050364,46.05961364880752,3,0
355,14.32705861050364,46.05961364880752,3,0
356,14.232992437237773,45.58832959154134,10,0
357,14.224211190838044,45.60524108225254,10,0
358,15.82097697375124,46.63479588897062,1,0
359,16.308907196148574,46.56544065249938,1,0
360,14.1850155841128,45.61624301154576,10,0
361,16.284883904917844,46.53855142980665,1,0
362,14.18315032346599,45.54685261705797,10,0
363,13.793937795940208,45.549686962045946,12,0
364,13.642960768318042,45.49882545623459,12,0
365,15.638536376318712,46.52865530666712,1,0
366,15.078780652903895,46.3898695570147,1,0
367,16.273663486037282,46.548807441996466,1,0
368,16.22539698463072,46.57236671890615,1,0
369,14.244732506067091,46.28264879191731,3,0
370,16.20379853404089,46.56495774003459,1,0
371,16.227019761721273,46.54945229585901,1,0
372,16.232646876055956,46.522670981345186,1,0
373,14.619997848152806,46.10414209518629,3,0
374,16.200907369678774,46.519050006426596,1,0
375,15.460072290949073,46.40538182377308,1,0
376,14.67020810323397,46.251989790904744,3,0
377,13.969594514177182,45.81086920997269,8,0
378,13.969594514177182,45.81086920997269,8,0
379,13.979356171897887,45.79278987868889,8,0
380,13.979356171897887,45.79278987868889,8,0
381,13.988755061930949,45.777351872047376,8,0
382,16.20589184632196,46.53462520112792,1,0
383,16.20589184632196,46.53462520112792,1,0
384,16.20589184632196,46.53462520112792,1,0
385,16.05184883559454,46.61900621262855,1,0
386,16.07179024950812,46.618506233794754,1,0
387,16.07179024950812,46.618506233794754,1,0
388,16.07179024950812,46.618506233794754,1,0
389,14.10069306380382,45.6477070534211,36,0
390,14.107497355221604,45.77490393949469,46,0
391,13.88107502267464,45.9024272161992,8,0
392,15.978471976403636,46.67935939039632,1,0
393,13.883088753793315,45.8990547280315,8,0
394,15.157524201331244,45.539244486934635,4,0
395,16.241267979446828,46.53092688395246,1,0
396,16.242389028440545,46.51606078688811,1,0
397,15.433252131482439,45.93176512067795,1,0
398,16.130956361948126,46.67451697986217,6,0
399,16.142364467514156,46.67129978461168,6,0
400,14.775951235880525,45.71404109654915,5,0
401,15.607392774229298,46.245975493103984,1,0
402,13.91297027371904,45.83848113233926,8,0
403,13.921157210797125,45.81785442633581,8,0
404,13.644578584897744,45.942660198403125,8,0
405,13.704759227395549,45.944267022874776,8,0
406,13.64255923806678,45.96514871518055,8,0
407,13.677992066394665,45.99271038856619,8,0
408,15.58101269151929,46.48843108693914,1,0
409,13.903847050644776,46.05616722535976,0,0
410,13.655496348556893,46.01276477170786,8,0
411,13.79345260719552,45.86834235036305,8,0
412,14.81981118366746,45.950754733193484,3,0
413,16.25891211666448,46.406404329298454,1,0
414,13.508218123768584,46.00737384807412,13,0
415,15.643618671862445,45.98864730851937,26,0
416,15.643618671862445,45.98864730851937,26,0
417,13.552770081336016,46.267534725594714,16,0
418,15.12039893138744,45.71098501807471,15,0
419,15.283721825736237,45.77685884746875,15,0
420,15.115266903585592,45.71368074275642,15,0
421,15.17765828748847,45.776173191926574,15,0
422,14.248617628136737,45.52663271589732,10,0
423,14.249097833124278,45.52710379076719,10,0
424,14.193268661244241,45.61119057486398,10,0
425,14.161631098277512,45.61257345594681,10,0
426,14.193268661244241,45.61119057486398,10,0
427,14.193268661244241,45.61119057486398,10,0
428,14.448387908170291,46.299863731636584,3,0
429,13.534369576628805,45.994035706512356,13,0
430,14.338750992638166,45.82891657186199,41,0
431,14.537668058958984,45.987850913661056,3,0
432,14.926342352117922,45.719051014037895,47,0
433,16.096517464158513,46.432467933464444,1,0
434,13.701182389538745,46.0933541897526,13,0
435,13.701182389538745,46.0933541897526,13,0
436,14.53466048853395,45.987856702557316,3,0
437,13.527861705276436,46.0057750818016,13,0
438,16.38605653096924,46.658764464124765,0,0
439,16.327803294310897,46.593553956788526,1,0
440,15.870325506513735,46.36319232859717,1,0
441,14.56306650340761,46.16037962360423,3,0
442,15.037739469005182,45.94550091580873,3,0
443,15.44048951987737,45.83275223539032,28,0
444,15.831893693422378,46.64999339603206,1,0
445,13.915202396446075,45.76066961534446,8,0
446,14.360324241657063,46.168260350804246,3,0
447,14.459432345994577,46.079418173096194,3,0
448,14.220010489315868,46.21318569986651,3,0
449,14.243446024354649,46.13647842130642,3,0
450,14.455836269769778,46.073021854545615,3,0
451,16.241267979446828,46.53092688395246,1,0
452,16.241267979446828,46.53092688395246,1,0
453,16.241267979446828,46.53092688395246,1,0
454,13.648310486645673,45.914343232521105,8,0
455,13.648310486645673,45.914343232521105,8,0
456,13.666127582855257,45.93792900391734,8,0
457,15.231169965156901,45.6436253547098,4,0
458,15.43651578150344,46.00748634693575,1,0
459,15.339169676485696,46.04344722484757,1,0
460,14.30244537031766,46.13589996312053,3,0
461,14.236193758923031,46.1339918786239,3,0
462,14.246445542893664,46.13576044331558,3,0
463,14.629933145757416,46.165780149908805,3,0
464,16.19647249807951,46.64994632279759,6,0
465,15.115229991241678,46.25570035868941,1,0
466,13.935241717291099,45.69858222910227,20,0
467,13.631476108643563,45.88125557368701,8,0
468,13.649566387587189,45.89604741909633,8,0
469,13.895919604066835,45.885646643457875,8,0
470,13.850040453454499,45.891195683483446,8,0
471,13.89229873949521,45.917418998632854,8,0
472,14.113220239566644,46.05002071224543,3,0
473,13.945350991283108,45.870943175045475,8,0
474,13.98555559981452,45.87711083973903,8,0
475,13.830150556986322,45.86946182211131,8,0
476,13.90809101129414,45.84968202631556,8,0
477,13.90809101129414,45.84968202631556,8,0
478,13.851587946735496,45.84673461075839,8,0
479,13.867524194777879,45.87797247062772,8,0
480,13.853070428732972,45.86793960637026,8,0
481,13.853070428732972,45.86793960637026,8,0
482,13.860495116691283,45.875851065594794,8,0
483,14.12306454702017,46.01914483862756,3,0
484,14.705356456605553,45.85820853788678,3,0
485,14.193300040247511,45.64476327001949,10,0
486,14.19751585485777,45.642408432864265,10,0
487,14.130039824105934,45.63490487191465,10,0
488,14.303961174582339,46.02267512774961,3,0
489,14.303961174582339,46.02267512774961,3,0
490,14.587553670035415,45.92045093177354,3,0
491,14.951262573730604,46.33701052854047,1,0
492,16.31069006140711,46.76529150191448,21,0
493,14.052493811387098,46.46443442123261,48,0
494,13.847241934199522,46.31513196887523,22,0
495,13.847241934199522,46.31513196887523,22,0
496,13.839227754722543,45.821352435929356,8,0
497,13.898642923712877,45.78231344477241,8,0
498,13.919977331551342,45.589578218980556,12,0
499,13.919977331551342,45.589578218980556,12,0
500,15.72910397991098,46.45538290107264,1,0
501,14.55230300821668,45.94491814130548,3,0
502,16.210483684154212,46.7636964399084,6,0
503,16.224567613984014,46.57609129865031,1,0
504,16.20092984546238,46.588640583306436,1,0
505,16.221563329768795,46.59452193815341,1,0
506,15.227471796226652,46.32660092206771,1,0
507,16.061600226158756,46.62690524582256,1,0
508,14.16138656045734,46.375809318150665,3,0
509,14.01117034414757,45.87465401753531,8,0
510,13.979265544568484,45.88222859984042,8,0
511,14.065306902499584,45.86342144470538,9,0
512,14.134817807141609,46.314799677530004,3,0
513,14.175633758764242,46.3671497415141,3,0
514,13.717743662078362,46.155480217292485,13,0
515,13.717743662078362,46.155480217292485,13,0
516,15.910083986915284,46.699761346207474,1,0
517,15.342979858430873,45.47461643381393,18,0
518,16.317516849821487,46.83956935949068,49,0
519,13.759857702835353,45.923481513287285,8,0
520,13.944519820340286,45.806627211867834,8,0
521,14.507280489554468,46.22044407025696,3,0
522,14.507930804602045,46.21874637947909,3,0
523,14.361797020106545,45.7956472072708,50,0
524,13.773943876317157,45.5597862396827,12,0
525,13.668726714121924,45.96349507073725,8,0
526,13.629312999144101,46.36998517900028,51,0
527,13.558208453320521,46.24269875157789,16,0
528,13.615562160421218,46.23195411752152,16,0
529,14.207731316950857,45.6038772123086,10,0
530,14.251107915172355,45.56470320295143,10,0
531,14.251107915172355,45.56470320295143,10,0
532,15.368412063663387,46.012746851253134,1,0
533,13.61683476545257,46.060827812598646,13,0
534,14.312214971707798,46.33841632207808,3,0
535,14.312214971707798,46.33841632207808,3,0
536,13.506583071125501,46.02685954983684,13,0
537,14.69306999330944,46.17120358025634,3,0
538,14.60972123261563,46.127024023002726,3,0
539,15.945974198585619,46.35409821622209,27,0
540,13.652845924914638,45.963416914651134,8,0
541,15.052896663899025,45.498461094769574,52,0
542,16.033663050398797,46.809576032527836,53,0
543,15.520288201410583,46.53092769149923,1,0
544,15.15602807681859,45.83551927697052,15,0
545,15.340032223969711,46.32238085447792,1,0
546,14.5906386001752,46.24162865413055,3,0
547,14.568608887963892,46.20170758987366,3,0
548,14.583723446385592,46.257537831458016,3,0
549,14.568608887963892,46.20170758987366,3,0
550,16.17226546224038,46.58529422200846,1,0
551,16.162718721611892,46.585535609881724,1,0
552,14.263754059967267,45.95353688688691,3,0
553,14.298698189095761,45.9935355429101,3,0
554,13.791021182175982,45.53459280029396,12,0
555,15.549957830985534,46.53221039021695,1,0
556,13.669486582446478,45.90532399462493,8,0
557,14.296236845445877,45.95652184642742,3,0
558,14.24662186119902,45.95362317567543,3,0
559,14.382493407144617,46.22388693934423,3,0
560,15.192744647965618,45.959614992962855,30,0
561,15.357555781138037,45.824709775035416,30,0
562,14.47579179043944,45.720193672732734,42,0
563,14.496092932066416,45.65679410812168,0,0
564,14.254295791967648,45.87289122121984,3,0
565,16.00684693989128,46.542506484860766,1,0
566,13.693127743194978,45.91013177321495,8,0
567,13.630031213838164,45.897056557681296,8,0
568,16.001533200521457,46.52156342747435,1,0
569,13.797942860829252,46.077308470633476,39,0
570,13.702131255715335,45.91206996325565,8,0
571,13.702131255715335,45.91206996325565,8,0
572,13.680395775578779,45.90618833716458,8,0
573,13.637919583465438,45.91279816994207,8,0
574,15.310381826459087,45.8469285191032,30,0
575,14.356083119779306,46.03215824888977,3,0
576,14.10779382262771,46.386056275981865,3,0
577,14.871119801593451,46.21916586892957,54,0
578,13.642390320633568,45.51616771573814,12,0
579,13.743401448945326,45.57435560178649,12,0
580,14.250558756549294,46.29409560824188,3,0
581,13.87169058636949,45.87516135924386,8,0
582,13.872076416021143,45.8751921624127,8,0
583,13.94503368896968,45.80666794997443,8,0
584,13.94503368896968,45.80666794997443,8,0
585,15.9736369382314,46.50090449262888,1,0
586,15.973889427319644,46.501181247416184,1,0
587,15.680950346714608,46.445945032955166,1,0
588,14.953078691178657,45.98955023247734,3,0
589,13.900134409967798,46.112294395354084,13,0
590,14.430735182170936,46.119092803004584,3,0
591,14.41293149771637,46.00572344059517,3,0
592,14.336190551515841,46.20765720351131,3,0
593,14.336190551515841,46.20765720351131,3,0
594,13.856640267211887,45.569336402653455,12,0
595,15.058271348116227,45.52381602006496,52,0
596,13.647545816644143,45.925653475865396,8,0
597,13.647407964912443,45.92548988293801,8,0
598,13.765045690727334,45.57887488886517,12,0
599,14.791863550252195,45.88392575195391,35,0
600,15.174831784425223,46.399101961344414,1,0
601,14.451084301972427,46.283339852735125,3,0
602,14.378536343396537,45.80685197762177,50,0
603,15.529356910300244,46.098221470393,1,0
604,15.363195700876878,45.837019133067955,30,0
605,14.555018128874433,46.18059269435374,3,0
606,14.132689606743021,45.7590004690183,46,0
607,14.118003517526379,46.05801160140597,3,0
608,15.320179537197362,46.262813805623196,1,0
609,14.355016123128602,46.325260016083064,3,0
610,15.120665313157316,45.98929821654375,3,0
611,15.62074401265829,46.22359049015414,1,0
612,16.223455069094463,46.70571931895899,6,0
613,16.223586971556163,46.706347673755495,6,0
614,14.067565127389265,45.55575779880369,55,0
615,15.295556636136544,45.54601647366821,18,0
616,13.727979311215067,46.16245966648455,13,0
617,14.224320041501615,46.28539124014678,3,0
618,15.700092534421394,46.504543398395406,1,0
619,15.354376695965938,46.536375301898644,1,0
620,15.395495533896835,46.34385855441899,1,0
621,15.55012890255095,46.26192960954673,1,0
622,14.636913281557467,46.13815348979112,3,0
623,14.636913281557467,46.13815348979112,3,0
624,16.380523430798277,46.55475606496091,1,0
625,15.897906274157725,46.2871958305529,56,0
626,13.643937566637087,45.46665841850872,12,0
627,15.645891737128848,46.401244365704216,1,0
628,14.570430578363293,46.14417620033322,3,0
629,14.330003389376278,45.97744654424429,3,0
630,16.151996339665057,46.44327676571055,1,0
631,14.678715172462109,46.16547779121336,3,0
632,14.205551987879321,46.33132800642537,3,0
633,15.623024893846729,46.499060207041595,1,0
